Id,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry,NDVI,DFI,NDTI,SATVI,NDII7,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2
22W_P3,22W,2015-10-05,2015-10-05,2015,October,3.16,19.82,924,"POLYGON ((519486.08612060547 4518443.87512207, 519484.6158635005 4518443.94735117, 519483.1597657752 4518444.163342864, 519481.73185044667 4518444.521017035, 519480.34586912 4518445.016929083, 519479.01516955305 4518445.646303105, 519477.7525671102 4518446.4030778855, 519476.570221343 4518447.27996527, 519475.47951888765 4518448.268520352, 519474.490963805 4518449.359222808, 519473.61407642096 4518450.541568575, 519472.85730164027 4518451.804171018, 519472.2279276178 4518453.134870585, 519471.73201556946 4518454.520851911, 519471.3743413994 4518455.94876724, 519471.1583497054 4518457.404864965, 519471.08612060547 4518458.87512207, 519471.08612060547 4518592.87512207, 519471.1583497054 4518594.345379176, 519471.3743413994 4518595.8014769005, 519471.73201556946 4518597.22939223, 519472.2279276178 4518598.615373556, 519472.85730164027 4518599.946073122, 519473.61407642096 4518601.208675565, 519474.490963805 4518602.391021333, 519475.47951888765 4518603.481723788, 519476.570221343 4518604.47027887, 519477.7525671102 4518605.347166255, 519479.01516955305 4518606.103941035, 519480.34586912 4518606.733315058, 519481.73185044667 4518607.229227106, 519483.1597657752 4518607.586901276, 519484.6158635005 4518607.802892971, 519486.08612060547 4518607.87512207, 519592.13610839844 4518607.87512207, 519593.6063655034 4518607.802892971, 519595.0624632287 4518607.586901276, 519596.49037855724 4518607.229227106, 519597.8763598839 4518606.733315058, 519599.20705945086 4518606.103941035, 519600.46966189373 4518605.347166255, 519601.6520076609 4518604.47027887, 519602.74271011626 4518603.481723788, 519603.7312651989 4518602.391021333, 519604.60815258295 4518601.208675565, 519605.36492736364 4518599.946073122, 519605.9943013861 4518598.615373556, 519606.49021343444 4518597.22939223, 519606.8478876045 4518595.8014769005, 519607.0638792985 4518594.345379176, 519607.13610839844 4518592.87512207, 519607.13610839844 4518458.87512207, 519607.0638792985 4518457.404864965, 519606.8478876045 4518455.94876724, 519606.49021343444 4518454.520851911, 519605.9943013861 4518453.134870585, 519605.36492736364 4518451.804171018, 519604.60815258295 4518450.541568575, 519603.7312651989 4518449.359222808, 519602.74271011626 4518448.268520352, 519601.6520076609 4518447.27996527, 519600.46966189373 4518446.4030778855, 519599.20705945086 4518445.646303105, 519597.8763598839 4518445.016929083, 519596.49037855724 4518444.521017035, 519595.0624632287 4518444.163342864, 519593.6063655034 4518443.94735117, 519592.13610839844 4518443.87512207, 519486.08612060547 4518443.87512207))",0.2506865708382107,16.6460275234114,0.16167636311281852,0.14451126237622286,0.04455337811773544,138.629518618236,141.5318130387996,129.96063518256642,146.83065917474218,130.84556960509596,128.32597560477112,750.278399378401,1144.7503496503518,1466.0850815850847,2446.9353535353584,3106.052292152299,2238.0248640248687
15E_P3,15E,2015-10-05,2015-10-05,2015,October,3.82,23.61,1102,"POLYGON ((520205.470703125 4520166.9041137695, 520204.00044602004 4520166.976342869, 520202.54434829473 4520167.1923345635, 520201.1164329662 4520167.550008734, 520199.7304516395 4520168.045920782, 520198.3997520726 4520168.675294804, 520197.1371496297 4520169.432069585, 520195.95480386255 4520170.3089569695, 520194.8641014072 4520171.297512052, 520193.87554632453 4520172.388214507, 520192.9986589405 4520173.570560275, 520192.2418841598 4520174.8331627175, 520191.6125101373 4520176.163862284, 520191.116598089 4520177.54984361, 520190.75892391894 4520178.977758939, 520190.5429322249 4520180.433856664, 520190.470703125 4520181.9041137695, 520190.470703125 4520315.9041137695, 520190.5429322249 4520317.374370875, 520190.75892391894 4520318.8304686, 520191.116598089 4520320.258383929, 520191.6125101373 4520321.644365255, 520192.2418841598 4520322.975064822, 520192.9986589405 4520324.237667264, 520193.87554632453 4520325.420013032, 520194.8641014072 4520326.510715487, 520195.95480386255 4520327.4992705695, 520197.1371496297 4520328.376157954, 520198.3997520726 4520329.132932735, 520199.7304516395 4520329.762306757, 520201.1164329662 4520330.258218805, 520202.54434829473 4520330.615892976, 520204.00044602004 4520330.83188467, 520205.470703125 4520330.9041137695, 520311.52069091797 4520330.9041137695, 520312.9909480229 4520330.83188467, 520314.44704574824 4520330.615892976, 520315.87496107677 4520330.258218805, 520317.26094240346 4520329.762306757, 520318.5916419704 4520329.132932735, 520319.85424441326 4520328.376157954, 520321.0365901804 4520327.4992705695, 520322.1272926358 4520326.510715487, 520323.11584771844 4520325.420013032, 520323.9927351025 4520324.237667264, 520324.7495098832 4520322.975064822, 520325.37888390565 4520321.644365255, 520325.874795954 4520320.258383929, 520326.232470124 4520318.8304686, 520326.44846181804 4520317.374370875, 520326.52069091797 4520315.9041137695, 520326.52069091797 4520181.9041137695, 520326.44846181804 4520180.433856664, 520326.232470124 4520178.977758939, 520325.874795954 4520177.54984361, 520325.37888390565 4520176.163862284, 520324.7495098832 4520174.8331627175, 520323.9927351025 4520173.570560275, 520323.11584771844 4520172.388214507, 520322.1272926358 4520171.297512052, 520321.0365901804 4520170.3089569695, 520319.85424441326 4520169.432069585, 520318.5916419704 4520168.675294804, 520317.26094240346 4520168.045920782, 520315.87496107677 4520167.550008734, 520314.44704574824 4520167.1923345635, 520312.9909480229 4520166.976342869, 520311.52069091797 4520166.9041137695, 520205.470703125 4520166.9041137695))",0.24441658582111453,16.202989004787394,0.1553131512248052,0.16214862609537428,-0.005838321259529601,146.31080646008346,147.4476756738011,136.39197892119955,150.3982010847865,136.43663392582192,134.08861891450803,748.3380885780903,1057.8455011655035,1352.2651748251778,2230.4574358974405,3074.1997202797265,2258.498228438233
10S_P2,10S,2015-10-05,2015-10-05,2015,October,2.61,16.61,775,"POLYGON ((519544.29669189453 4520979.579711914, 519542.8264347896 4520979.6519410135, 519541.37033706426 4520979.867932708, 519539.94242173573 4520980.225606878, 519538.55644040904 4520980.721518926, 519537.2257408421 4520981.350892949, 519535.96313839924 4520982.107667729, 519534.7807926321 4520982.984555114, 519533.6900901767 4520983.973110196, 519532.70153509406 4520985.063812652, 519531.82464771 4520986.246158419, 519531.0678729293 4520987.508760862, 519530.43849890685 4520988.839460429, 519529.9425868585 4520990.225441755, 519529.5849126885 4520991.653357084, 519529.36892099446 4520993.109454809, 519529.29669189453 4520994.579711914, 519529.29669189453 4521128.579711914, 519529.36892099446 4521130.049969019, 519529.5849126885 4521131.506066744, 519529.9425868585 4521132.933982073, 519530.43849890685 4521134.319963399, 519531.0678729293 4521135.650662966, 519531.82464771 4521136.913265409, 519532.70153509406 4521138.095611176, 519533.6900901767 4521139.186313632, 519534.7807926321 4521140.174868714, 519535.96313839924 4521141.051756099, 519537.2257408421 4521141.808530879, 519538.55644040904 4521142.437904902, 519539.94242173573 4521142.93381695, 519541.37033706426 4521143.29149112, 519542.8264347896 4521143.507482815, 519544.29669189453 4521143.579711914, 519650.3466796875 4521143.579711914, 519651.81693679246 4521143.507482815, 519653.27303451777 4521143.29149112, 519654.7009498463 4521142.93381695, 519656.086931173 4521142.437904902, 519657.4176307399 4521141.808530879, 519658.6802331828 4521141.051756099, 519659.86257894995 4521140.174868714, 519660.9532814053 4521139.186313632, 519661.94183648797 4521138.095611176, 519662.818723872 4521136.913265409, 519663.5754986527 4521135.650662966, 519664.2048726752 4521134.319963399, 519664.7007847235 4521132.933982073, 519665.05845889356 4521131.506066744, 519665.2744505876 4521130.049969019, 519665.3466796875 4521128.579711914, 519665.3466796875 4520994.579711914, 519665.2744505876 4520993.109454809, 519665.05845889356 4520991.653357084, 519664.7007847235 4520990.225441755, 519664.2048726752 4520988.839460429, 519663.5754986527 4520987.508760862, 519662.818723872 4520986.246158419, 519661.94183648797 4520985.063812652, 519660.9532814053 4520983.973110196, 519659.86257894995 4520982.984555114, 519658.6802331828 4520982.107667729, 519657.4176307399 4520981.350892949, 519656.086931173 4520980.721518926, 519654.7009498463 4520980.225606878, 519653.27303451777 4520979.867932708, 519651.81693679246 4520979.6519410135, 519650.3466796875 4520979.579711914, 519544.29669189453 4520979.579711914))",0.23690463649285298,16.511181307091626,0.1564372196916027,0.16170283183662185,-0.005862780049796058,143.59815312128492,144.64264472652576,133.54144177314964,147.82000039734507,133.80979236807772,131.7332460347327,847.757762237764,1200.2439160839185,1533.9668686868717,2490.2758041958095,3448.134452214459,2515.292307692313
22W_P2,22W,2015-10-05,2015-10-05,2015,October,2.76,17.66,820,"POLYGON ((519624.06091308594 4518659.1708984375, 519622.590655981 4518659.243127537, 519621.13455825567 4518659.459119231, 519619.70664292714 4518659.816793402, 519618.32066160045 4518660.31270545, 519616.9899620335 4518660.942079472, 519615.72735959064 4518661.698854253, 519614.5450138235 4518662.5757416375, 519613.4543113681 4518663.56429672, 519612.46575628547 4518664.654999175, 519611.5888689014 4518665.837344943, 519610.83209412073 4518667.0999473855, 519610.20272009826 4518668.430646952, 519609.70680804993 4518669.816628278, 519609.3491338799 4518671.244543607, 519609.13314218586 4518672.700641332, 519609.06091308594 4518674.1708984375, 519609.06091308594 4518808.1708984375, 519609.13314218586 4518809.641155543, 519609.3491338799 4518811.097253268, 519609.70680804993 4518812.525168597, 519610.20272009826 4518813.911149923, 519610.83209412073 4518815.2418494895, 519611.5888689014 4518816.504451932, 519612.46575628547 4518817.6867977, 519613.4543113681 4518818.777500155, 519614.5450138235 4518819.7660552375, 519615.72735959064 4518820.642942622, 519616.9899620335 4518821.399717403, 519618.32066160045 4518822.029091425, 519619.70664292714 4518822.525003473, 519621.13455825567 4518822.882677644, 519622.590655981 4518823.098669338, 519624.06091308594 4518823.1708984375, 519730.1109008789 4518823.1708984375, 519731.58115798386 4518823.098669338, 519733.0372557092 4518822.882677644, 519734.4651710377 4518822.525003473, 519735.8511523644 4518822.029091425, 519737.1818519313 4518821.399717403, 519738.4444543742 4518820.642942622, 519739.62680014136 4518819.7660552375, 519740.71750259673 4518818.777500155, 519741.7060576794 4518817.6867977, 519742.5829450634 4518816.504451932, 519743.3397198441 4518815.2418494895, 519743.9690938666 4518813.911149923, 519744.4650059149 4518812.525168597, 519744.82268008497 4518811.097253268, 519745.038671779 4518809.641155543, 519745.1109008789 4518808.1708984375, 519745.1109008789 4518674.1708984375, 519745.038671779 4518672.700641332, 519744.82268008497 4518671.244543607, 519744.4650059149 4518669.816628278, 519743.9690938666 4518668.430646952, 519743.3397198441 4518667.0999473855, 519742.5829450634 4518665.837344943, 519741.7060576794 4518664.654999175, 519740.71750259673 4518663.56429672, 519739.62680014136 4518662.5757416375, 519738.4444543742 4518661.698854253, 519737.1818519313 4518660.942079472, 519735.8511523644 4518660.31270545, 519734.4651710377 4518659.816793402, 519733.0372557092 4518659.459119231, 519731.58115798386 4518659.243127537, 519730.1109008789 4518659.1708984375, 519624.06091308594 4518659.1708984375))",0.2271253238543463,17.16496721809846,0.15799236503343822,0.130670652105113,0.04022239152217291,136.36028976563588,137.98248523940777,128.57606203309103,142.3886901214963,129.87173565143905,128.56089593608755,847.8931138306157,1281.947358197361,1658.102758352762,2634.3843240093297,3337.0008741258807,2431.7140313390364
20SE_P3,20SE,2015-10-05,2015-10-05,2015,October,5.3,25.36,1342,"POLYGON ((526253.8291015625 4518336.350097656, 526252.3588444575 4518336.422326756, 526250.9027467322 4518336.63831845, 526249.4748314037 4518336.9959926205, 526248.088850077 4518337.4919046685, 526246.7581505101 4518338.121278691, 526245.4955480671 4518338.878053471, 526244.3132023 4518339.754940856, 526243.2224998447 4518340.743495938, 526242.233944762 4518341.834198394, 526241.3570573779 4518343.016544161, 526240.6002825972 4518344.279146604, 526239.9709085749 4518345.609846171, 526239.4749965265 4518346.995827497, 526239.1173223564 4518348.423742826, 526238.9013306624 4518349.879840551, 526238.8291015625 4518351.350097656, 526238.8291015625 4518485.350097656, 526238.9013306624 4518486.820354762, 526239.1173223564 4518488.276452486, 526239.4749965265 4518489.7043678155, 526239.9709085749 4518491.0903491415, 526240.6002825972 4518492.421048708, 526241.3570573779 4518493.683651151, 526242.233944762 4518494.865996919, 526243.2224998447 4518495.956699374, 526244.3132023 4518496.945254456, 526245.4955480671 4518497.822141841, 526246.7581505101 4518498.578916621, 526248.088850077 4518499.208290644, 526249.4748314037 4518499.704202692, 526250.9027467322 4518500.061876862, 526252.3588444575 4518500.277868557, 526253.8291015625 4518500.350097656, 526359.8790893555 4518500.350097656, 526361.3493464604 4518500.277868557, 526362.8054441857 4518500.061876862, 526364.2333595143 4518499.704202692, 526365.619340841 4518499.208290644, 526366.9500404078 4518498.578916621, 526368.2126428508 4518497.822141841, 526369.394988618 4518496.945254456, 526370.4856910732 4518495.956699374, 526371.4742461559 4518494.865996919, 526372.35113354 4518493.683651151, 526373.1079083207 4518492.421048708, 526373.7372823431 4518491.0903491415, 526374.2331943915 4518489.7043678155, 526374.5908685615 4518488.276452486, 526374.8068602555 4518486.820354762, 526374.8790893555 4518485.350097656, 526374.8790893555 4518351.350097656, 526374.8068602555 4518349.879840551, 526374.5908685615 4518348.423742826, 526374.2331943915 4518346.995827497, 526373.7372823431 4518345.609846171, 526373.1079083207 4518344.279146604, 526372.35113354 4518343.016544161, 526371.4742461559 4518341.834198394, 526370.4856910732 4518340.743495938, 526369.394988618 4518339.754940856, 526368.2126428508 4518338.878053471, 526366.9500404078 4518338.121278691, 526365.619340841 4518337.4919046685, 526364.2333595143 4518336.9959926205, 526362.8054441857 4518336.63831845, 526361.3493464604 4518336.422326756, 526359.8790893555 4518336.350097656, 526253.8291015625 4518336.350097656))",0.23491493627099874,18.96958125684985,0.18245177276702407,0.2015140399666368,-0.049187830466906404,149.88427825465536,150.62602280210143,141.31083516874202,152.96406387105515,141.34658955596558,139.39792852557133,712.734207459209,992.1995337995359,1273.552564102567,2058.3351981352025,3273.075330225337,2256.686946386951
17S_P3,17S,2015-10-05,2015-10-05,2015,October,4.33,23.66,1172,"POLYGON ((526207.4447021484 4519835.100891113, 526205.9744450435 4519835.173120213, 526204.5183473182 4519835.389111907, 526203.0904319896 4519835.7467860775, 526201.704450663 4519836.242698126, 526200.3737510961 4519836.872072148, 526199.1111486531 4519837.6288469285, 526197.9288028859 4519838.505734313, 526196.8381004307 4519839.494289395, 526195.849545348 4519840.584991851, 526194.9726579639 4519841.767337618, 526194.2158831832 4519843.029940061, 526193.5865091608 4519844.360639628, 526193.0905971124 4519845.746620954, 526192.7329229424 4519847.174536283, 526192.5169312484 4519848.630634008, 526192.4447021484 4519850.100891113, 526192.4447021484 4519984.100891113, 526192.5169312484 4519985.571148219, 526192.7329229424 4519987.027245943, 526193.0905971124 4519988.455161273, 526193.5865091608 4519989.841142599, 526194.2158831832 4519991.171842165, 526194.9726579639 4519992.434444608, 526195.849545348 4519993.616790376, 526196.8381004307 4519994.707492831, 526197.9288028859 4519995.696047913, 526199.1111486531 4519996.572935298, 526200.3737510961 4519997.329710078, 526201.704450663 4519997.959084101, 526203.0904319896 4519998.454996149, 526204.5183473182 4519998.812670319, 526205.9744450435 4519999.028662014, 526207.4447021484 4519999.100891113, 526313.4946899414 4519999.100891113, 526314.9649470464 4519999.028662014, 526316.4210447717 4519998.812670319, 526317.8489601002 4519998.454996149, 526319.2349414269 4519997.959084101, 526320.5656409938 4519997.329710078, 526321.8282434368 4519996.572935298, 526323.0105892039 4519995.696047913, 526324.1012916592 4519994.707492831, 526325.0898467419 4519993.616790376, 526325.966734126 4519992.434444608, 526326.7235089067 4519991.171842165, 526327.352882929 4519989.841142599, 526327.8487949774 4519988.455161273, 526328.2064691475 4519987.027245943, 526328.4224608415 4519985.571148219, 526328.4946899414 4519984.100891113, 526328.4946899414 4519850.100891113, 526328.4224608415 4519848.630634008, 526328.2064691475 4519847.174536283, 526327.8487949774 4519845.746620954, 526327.352882929 4519844.360639628, 526326.7235089067 4519843.029940061, 526325.966734126 4519841.767337618, 526325.0898467419 4519840.584991851, 526324.1012916592 4519839.494289395, 526323.0105892039 4519838.505734313, 526321.8282434368 4519837.6288469285, 526320.5656409938 4519836.872072148, 526319.2349414269 4519836.242698126, 526317.8489601002 4519835.7467860775, 526316.4210447717 4519835.389111907, 526314.9649470464 4519835.173120213, 526313.4946899414 4519835.100891113, 526207.4447021484 4519835.100891113))",0.257334707666277,18.177923638346712,0.18154219064814942,0.19306170734831402,-0.008044492173451111,144.81643945885884,149.09367202508878,136.28781817435106,155.0487415324229,136.75938541525062,133.32950657554926,482.93608391608495,803.3445687645703,1052.1976689976711,1958.237902097906,3312.7962703962776,2292.6196425796475
5W_P1,5W,2015-10-05,2015-10-05,2015,October,1.64,9.44,475,"POLYGON ((525780.6419067383 4522822.6951293945, 525779.1716496333 4522822.767358494, 525777.715551908 4522822.9833501885, 525776.2876365795 4522823.341024359, 525774.9016552528 4522823.836936407, 525773.5709556859 4522824.466310429, 525772.3083532429 4522825.22308521, 525771.1260074758 4522826.0999725945, 525770.0353050205 4522827.088527677, 525769.0467499378 4522828.179230132, 525768.1698625537 4522829.3615759, 525767.413087773 4522830.6241783425, 525766.7837137507 4522831.954877909, 525766.2878017023 4522833.340859235, 525765.9301275322 4522834.768774564, 525765.7141358382 4522836.224872289, 525765.6419067383 4522837.6951293945, 525765.6419067383 4522971.6951293945, 525765.7141358382 4522973.1653865, 525765.9301275322 4522974.621484225, 525766.2878017023 4522976.049399554, 525766.7837137507 4522977.43538088, 525767.413087773 4522978.766080447, 525768.1698625537 4522980.028682889, 525769.0467499378 4522981.211028657, 525770.0353050205 4522982.301731112, 525771.1260074758 4522983.2902861945, 525772.3083532429 4522984.167173579, 525773.5709556859 4522984.92394836, 525774.9016552528 4522985.553322382, 525776.2876365795 4522986.04923443, 525777.715551908 4522986.406908601, 525779.1716496333 4522986.622900295, 525780.6419067383 4522986.6951293945, 525886.6918945312 4522986.6951293945, 525888.1621516362 4522986.622900295, 525889.6182493615 4522986.406908601, 525891.04616469 4522986.04923443, 525892.4321460167 4522985.553322382, 525893.7628455836 4522984.92394836, 525895.0254480266 4522984.167173579, 525896.2077937938 4522983.2902861945, 525897.298496249 4522982.301731112, 525898.2870513317 4522981.211028657, 525899.1639387158 4522980.028682889, 525899.9207134965 4522978.766080447, 525900.5500875189 4522977.43538088, 525901.0459995673 4522976.049399554, 525901.4036737373 4522974.621484225, 525901.6196654313 4522973.1653865, 525901.6918945312 4522971.6951293945, 525901.6918945312 4522837.6951293945, 525901.6196654313 4522836.224872289, 525901.4036737373 4522834.768774564, 525901.0459995673 4522833.340859235, 525900.5500875189 4522831.954877909, 525899.9207134965 4522830.6241783425, 525899.1639387158 4522829.3615759, 525898.2870513317 4522828.179230132, 525897.298496249 4522827.088527677, 525896.2077937938 4522826.0999725945, 525895.0254480266 4522825.22308521, 525893.7628455836 4522824.466310429, 525892.4321460167 4522823.836936407, 525891.04616469 4522823.341024359, 525889.6182493615 4522822.9833501885, 525888.1621516362 4522822.767358494, 525886.6918945312 4522822.6951293945, 525780.6419067383 4522822.6951293945))",0.20851645943620367,16.541158260027615,0.14508627212978858,0.12659859367547438,0.007747532384748561,137.46134993396151,138.305841231309,129.8247876638755,142.04981310281215,131.14003010892247,130.39750813371722,1008.9338994339015,1451.0909923409954,1852.992007992012,2828.886530136536,3725.9811854811937,2782.911505161511
22W_P1,22W,2015-10-05,2015-10-05,2015,October,2.62,20.33,864,"POLYGON ((519812.3485107422 4518485.954284668, 519810.87825363723 4518486.026513767, 519809.4221559119 4518486.242505462, 519807.9942405834 4518486.600179632, 519806.6082592567 4518487.09609168, 519805.27755968977 4518487.725465703, 519804.0149572469 4518488.482240483, 519802.83261147974 4518489.359127868, 519801.74190902436 4518490.34768295, 519800.7533539417 4518491.438385406, 519799.8764665577 4518492.620731173, 519799.119691777 4518493.883333616, 519798.4903177545 4518495.214033183, 519797.9944057062 4518496.600014509, 519797.6367315361 4518498.027929838, 519797.4207398421 4518499.484027563, 519797.3485107422 4518500.954284668, 519797.3485107422 4518634.954284668, 519797.4207398421 4518636.424541773, 519797.6367315361 4518637.880639498, 519797.9944057062 4518639.308554827, 519798.4903177545 4518640.694536153, 519799.119691777 4518642.02523572, 519799.8764665577 4518643.287838163, 519800.7533539417 4518644.47018393, 519801.74190902436 4518645.560886386, 519802.83261147974 4518646.549441468, 519804.0149572469 4518647.426328853, 519805.27755968977 4518648.183103633, 519806.6082592567 4518648.812477656, 519807.9942405834 4518649.308389704, 519809.4221559119 4518649.666063874, 519810.87825363723 4518649.8820555685, 519812.3485107422 4518649.954284668, 519918.39849853516 4518649.954284668, 519919.8687556401 4518649.8820555685, 519921.3248533654 4518649.666063874, 519922.75276869396 4518649.308389704, 519924.13875002065 4518648.812477656, 519925.4694495876 4518648.183103633, 519926.73205203045 4518647.426328853, 519927.9143977976 4518646.549441468, 519929.005100253 4518645.560886386, 519929.9936553356 4518644.47018393, 519930.87054271967 4518643.287838163, 519931.62731750036 4518642.02523572, 519932.25669152284 4518640.694536153, 519932.75260357116 4518639.308554827, 519933.1102777412 4518637.880639498, 519933.32626943523 4518636.424541773, 519933.39849853516 4518634.954284668, 519933.39849853516 4518500.954284668, 519933.32626943523 4518499.484027563, 519933.1102777412 4518498.027929838, 519932.75260357116 4518496.600014509, 519932.25669152284 4518495.214033183, 519931.62731750036 4518493.883333616, 519930.87054271967 4518492.620731173, 519929.9936553356 4518491.438385406, 519929.005100253 4518490.34768295, 519927.9143977976 4518489.359127868, 519926.73205203045 4518488.482240483, 519925.4694495876 4518487.725465703, 519924.13875002065 4518487.09609168, 519922.75276869396 4518486.600179632, 519921.3248533654 4518486.242505462, 519919.8687556401 4518486.026513767, 519918.39849853516 4518485.954284668, 519812.3485107422 4518485.954284668))",0.2328500953052169,17.13716710236892,0.1600401824492359,0.1400542120392272,0.032924494239079845,138.18376419437865,139.66045430483183,129.58420727579127,143.78072359516958,130.54832593291434,128.95430912604792,833.5153379953398,1244.3373892773918,1607.2800932400967,2585.6409324009383,3337.316829836837,2415.098461538467
31E_P1,31E,2015-10-05,2015-10-05,2015,October,3.44,24.87,1081,"POLYGON ((525263.9750976562 4516106.00012207, 525262.5048405513 4516106.07235117, 525261.048742826 4516106.288342864, 525259.6208274974 4516106.646017035, 525258.2348461708 4516107.141929083, 525256.9041466039 4516107.771303105, 525255.6415441609 4516108.5280778855, 525254.4591983937 4516109.40496527, 525253.3684959385 4516110.393520352, 525252.3799408558 4516111.484222808, 525251.5030534717 4516112.666568575, 525250.746278691 4516113.929171018, 525250.1169046686 4516115.259870585, 525249.6209926202 4516116.645851911, 525249.2633184502 4516118.07376724, 525249.0473267562 4516119.529864965, 525248.9750976562 4516121.00012207, 525248.9750976562 4516255.00012207, 525249.0473267562 4516256.470379176, 525249.2633184502 4516257.9264769005, 525249.6209926202 4516259.35439223, 525250.1169046686 4516260.740373556, 525250.746278691 4516262.071073122, 525251.5030534717 4516263.333675565, 525252.3799408558 4516264.516021333, 525253.3684959385 4516265.606723788, 525254.4591983937 4516266.59527887, 525255.6415441609 4516267.472166255, 525256.9041466039 4516268.228941035, 525258.2348461708 4516268.858315058, 525259.6208274974 4516269.354227106, 525261.048742826 4516269.711901276, 525262.5048405513 4516269.927892971, 525263.9750976562 4516270.00012207, 525370.0250854492 4516270.00012207, 525371.4953425542 4516269.927892971, 525372.9514402795 4516269.711901276, 525374.379355608 4516269.354227106, 525375.7653369347 4516268.858315058, 525377.0960365016 4516268.228941035, 525378.3586389446 4516267.472166255, 525379.5409847117 4516266.59527887, 525380.631687167 4516265.606723788, 525381.6202422497 4516264.516021333, 525382.4971296338 4516263.333675565, 525383.2539044145 4516262.071073122, 525383.8832784368 4516260.740373556, 525384.3791904852 4516259.35439223, 525384.7368646553 4516257.9264769005, 525384.9528563493 4516256.470379176, 525385.0250854492 4516255.00012207, 525385.0250854492 4516121.00012207, 525384.9528563493 4516119.529864965, 525384.7368646553 4516118.07376724, 525384.3791904852 4516116.645851911, 525383.8832784368 4516115.259870585, 525383.2539044145 4516113.929171018, 525382.4971296338 4516112.666568575, 525381.6202422497 4516111.484222808, 525380.631687167 4516110.393520352, 525379.5409847117 4516109.40496527, 525378.3586389446 4516108.5280778855, 525377.0960365016 4516107.771303105, 525375.7653369347 4516107.141929083, 525374.379355608 4516106.646017035, 525372.9514402795 4516106.288342864, 525371.4953425542 4516106.07235117, 525370.0250854492 4516106.00012207, 525263.9750976562 4516106.00012207))",0.22732965639410915,21.106382866975324,0.2008528282194418,0.19672494552367353,-0.012283750098017214,144.88492560489175,145.45825513366904,136.17822654503618,148.11035170669177,136.56467308943394,135.03522951207617,808.4524087024105,1138.2543706293732,1464.0003885003916,2316.737956487961,3556.831908831916,2363.612470862476
7SE_P6,7SE,2015-10-05,2015-10-05,2015,October,10.95,39.44,2430,"POLYGON ((525326.4036865234 4522247.657287598, 525324.9334294185 4522247.729516697, 525323.4773316932 4522247.945508392, 525322.0494163646 4522248.303182562, 525320.663435038 4522248.79909461, 525319.3327354711 4522249.4284686325, 525318.0701330281 4522250.185243413, 525316.8877872609 4522251.062130798, 525315.7970848057 4522252.05068588, 525314.808529723 4522253.141388335, 525313.9316423389 4522254.323734103, 525313.1748675582 4522255.586336546, 525312.5454935358 4522256.917036112, 525312.0495814874 4522258.303017438, 525311.6919073174 4522259.7309327675, 525311.4759156234 4522261.187030492, 525311.4036865234 4522262.657287598, 525311.4036865234 4522396.657287598, 525311.4759156234 4522398.127544703, 525311.6919073174 4522399.583642428, 525312.0495814874 4522401.011557757, 525312.5454935358 4522402.397539083, 525313.1748675582 4522403.72823865, 525313.9316423389 4522404.990841093, 525314.808529723 4522406.17318686, 525315.7970848057 4522407.263889316, 525316.8877872609 4522408.252444398, 525318.0701330281 4522409.129331782, 525319.3327354711 4522409.886106563, 525320.663435038 4522410.515480585, 525322.0494163646 4522411.011392633, 525323.4773316932 4522411.369066804, 525324.9334294185 4522411.585058498, 525326.4036865234 4522411.657287598, 525432.4536743164 4522411.657287598, 525433.9239314214 4522411.585058498, 525435.3800291467 4522411.369066804, 525436.8079444752 4522411.011392633, 525438.1939258019 4522410.515480585, 525439.5246253688 4522409.886106563, 525440.7872278118 4522409.129331782, 525441.9695735789 4522408.252444398, 525443.0602760342 4522407.263889316, 525444.0488311169 4522406.17318686, 525444.925718501 4522404.990841093, 525445.6824932817 4522403.72823865, 525446.311867304 4522402.397539083, 525446.8077793524 4522401.011557757, 525447.1654535225 4522399.583642428, 525447.3814452165 4522398.127544703, 525447.4536743164 4522396.657287598, 525447.4536743164 4522262.657287598, 525447.3814452165 4522261.187030492, 525447.1654535225 4522259.7309327675, 525446.8077793524 4522258.303017438, 525446.311867304 4522256.917036112, 525445.6824932817 4522255.586336546, 525444.925718501 4522254.323734103, 525444.0488311169 4522253.141388335, 525443.0602760342 4522252.05068588, 525441.9695735789 4522251.062130798, 525440.7872278118 4522250.185243413, 525439.5246253688 4522249.4284686325, 525438.1939258019 4522248.79909461, 525436.8079444752 4522248.303182562, 525435.3800291467 4522247.945508392, 525433.9239314214 4522247.729516697, 525432.4536743164 4522247.657287598, 525326.4036865234 4522247.657287598))",0.25439405248985864,19.12064817212535,0.19206499595083537,0.1936949572578356,-0.01139314585093425,146.6298232680643,151.14731937295733,140.30243742003887,157.06812588837136,140.8754549203792,137.4320373308325,631.623154623156,929.1162101787122,1157.411551411554,1933.440170940175,2923.5055361305426,1981.9689847189888
